mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_colsample_bytree,param_lambda_l1,param_lambda_l2,param_learning_rate,param_max_depth,param_min_child_samples,param_min_child_weight,param_n_estimators,param_num_leaves,param_subsample,param_subsample_for_bin,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.7152685324350994,0.07352012934879101,0.09490259488423665,0.008779309876365169,goss,0.7,5,11,0.025,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 11, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.9657625656704067,-3.842450139809634,-3.8723626260581936,-3.8935251105127446,0.0525190546635789,172,-3.5804624754997136,-3.845954615758592,-3.6724393189757065,-3.699618803411337,0.11007743460991452
1.770204782485962,0.0806979854061473,0.09491427739461263,0.007336505194208866,goss,0.7,5,11,0.025,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 11, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.994613598214859,-3.626160291760206,-4.038278384125134,-3.8863507580334,0.1848440106986503,151,-3.6264917355058603,-3.789421094338267,-3.6370067013690472,-3.6843065104043915,0.07445109331397715
1.7190475463867188,0.06432076414109368,0.08408411343892415,0.0027644734236000087,goss,0.7,5,11,0.025,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 11, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.0143284040901746,-3.778099848010698,-3.8927941319630754,-3.895074128021316,0.0964533789398373,184,-3.583146983824737,-3.8102474475433734,-3.723024478966424,-3.7054729701115114,0.09354035404614768
1.7173443635304768,0.10913385642926232,0.09470001856486003,0.016256728183817667,goss,0.7,5,11,0.025,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 11, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.9657625656704067,-3.842450139809634,-3.8723626260581936,-3.8935251105127446,0.0525190546635789,172,-3.5804624754997136,-3.845954615758592,-3.6724393189757065,-3.699618803411337,0.11007743460991452
1.7623144785563152,0.05127743339733169,0.10531846682230632,0.028445758103848987,goss,0.7,5,12,0.015,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.180725881891987,-4.02217411549831,-4.216496905470956,-4.139798967620417,0.08444562711998986,688,-3.8745347115194657,-4.033136130898598,-4.007786186899705,-3.9718190097725894,0.06956450689893898
1.7158961296081543,0.09090980205728523,0.0935509204864502,0.01506874219087303,goss,0.7,5,12,0.015,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1732802377247245,-4.045415258707642,-4.211362834413217,-4.143352776948528,0.07097600135267536,703,-3.767905968122796,-4.031351952031859,-3.987089476548626,-3.9287824655677603,0.11518312161248749
1.7545898755391438,0.06140855078142682,0.10116044680277507,0.014119225207227918,goss,0.7,5,12,0.015,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.226256501815614,-4.034705212756708,-4.214786243325167,-4.1585826526324965,0.08771965492443948,772,-3.8277202494033324,-4.0429350404139806,-3.849382522347878,-3.9066792707217304,0.09675239737977777
1.7486179669698079,0.06060636754515626,0.08320244153340657,0.001151887387138631,goss,0.7,5,12,0.015,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.180725881891987,-4.02217411549831,-4.216496905470956,-4.139798967620417,0.08444562711998986,688,-3.8745347115194657,-4.033136130898598,-4.007786186899705,-3.9718190097725894,0.06956450689893898
1.7369585831960042,0.06217277266823675,0.11762332916259766,0.010766474951795288,goss,0.7,5,12,0.015,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1732802377247245,-4.045415258707642,-4.211362834413217,-4.143352776948528,0.07097600135267536,703,-3.767905968122796,-4.031351952031859,-3.987089476548626,-3.9287824655677603,0.11518312161248749
1.695603370666504,0.07178820114296385,0.11253992716471355,0.008559464816907137,goss,0.7,5,12,0.015,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.226256501815614,-4.034705212756708,-4.214786243325167,-4.1585826526324965,0.08771965492443948,772,-3.8277202494033324,-4.0429350404139806,-3.849382522347878,-3.9066792707217304,0.09675239737977777
1.7793745199839275,0.07963170317524623,0.08261267344156902,0.001150806453329136,goss,0.7,5,12,0.015,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.180725881891987,-4.02217411549831,-4.216496905470956,-4.139798967620417,0.08444562711998986,688,-3.8745347115194657,-4.033136130898598,-4.007786186899705,-3.9718190097725894,0.06956450689893898
1.745093822479248,0.03753106160750337,0.0823837121327718,0.001786900720053426,goss,0.7,5,12,0.015,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.1732802377247245,-4.045415258707642,-4.211362834413217,-4.143352776948528,0.07097600135267536,703,-3.767905968122796,-4.031351952031859,-3.987089476548626,-3.9287824655677603,0.11518312161248749
1.7269762357076008,0.06403064293740869,0.0945893128712972,0.013113382858065755,goss,0.7,5,12,0.015,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.226256501815614,-4.034705212756708,-4.214786243325167,-4.1585826526324965,0.08771965492443948,772,-3.8277202494033324,-4.0429350404139806,-3.849382522347878,-3.9066792707217304,0.09675239737977777
1.7489038308461506,0.0647216439597679,0.09733192125956218,0.003686250217284974,goss,0.7,5,12,0.02,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.041057230561064,-3.665719574653795,-3.913118960624632,-3.8732985886131637,0.15579652436397004,115,-3.6374124361651967,-3.7252782233984374,-3.6831979640261308,-3.6819628745299213,0.03588168730775273
1.8276197910308838,0.037807324838757664,0.09170190493265788,0.012001316435171912,goss,0.7,5,12,0.02,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.94337916442862,-3.998797896291411,-3.870499868333447,-3.937558976351159,0.05253888678187733,316,-3.6466528382993797,-3.9191468753053678,-3.707533325179175,-3.7577776795946405,0.11678076729189446
1.7415154774983723,0.05082841531012833,0.0834963321685791,0.001319979265687879,goss,0.7,5,12,0.02,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.945805113082832,-3.8311727467427796,-3.984344362627307,-3.9204407408176394,0.06505330897796946,253,-3.5958710296030447,-3.906276079049636,-3.709473257286374,-3.737206788646352,0.1282307431982318
1.735636870066325,0.06848701397350851,0.10602966944376628,0.017577436099193107,goss,0.7,5,12,0.02,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.041057230561064,-3.665719574653795,-3.913118960624632,-3.8732985886131637,0.15579652436397004,115,-3.6374124361651967,-3.7252782233984374,-3.6831979640261308,-3.6819628745299213,0.03588168730775273
1.7569211324055989,0.06917190195146009,0.11416355768839519,0.02154879564825916,goss,0.7,5,12,0.02,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.94337916442862,-3.998797896291411,-3.870499868333447,-3.937558976351159,0.05253888678187733,316,-3.6466528382993797,-3.9191468753053678,-3.707533325179175,-3.7577776795946405,0.11678076729189446
1.7276252110799153,0.05334306111447731,0.09150489171346028,0.016083335153691543,goss,0.7,5,12,0.02,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.945805113082832,-3.8311727467427796,-3.984344362627307,-3.9204407408176394,0.06505330897796946,253,-3.5958710296030447,-3.906276079049636,-3.709473257286374,-3.737206788646352,0.1282307431982318
1.7480160395304363,0.04306432242819352,0.08171669642130534,0.0003959586554136645,goss,0.7,5,12,0.02,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.041057230561064,-3.665719574653795,-3.913118960624632,-3.8732985886131637,0.15579652436397004,115,-3.6374124361651967,-3.7252782233984374,-3.6831979640261308,-3.6819628745299213,0.03588168730775273
1.6881643136342366,0.036823267618302936,0.09212772051493327,0.012212792952104257,goss,0.7,5,12,0.02,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.94337916442862,-3.998797896291411,-3.870499868333447,-3.937558976351159,0.05253888678187733,316,-3.6466528382993797,-3.9191468753053678,-3.707533325179175,-3.7577776795946405,0.11678076729189446
1.6858397324879963,0.05336371834938946,0.10146816571553548,0.011204392443390516,goss,0.7,5,12,0.02,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.02, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.945805113082832,-3.8311727467427796,-3.984344362627307,-3.9204407408176394,0.06505330897796946,253,-3.5958710296030447,-3.906276079049636,-3.709473257286374,-3.737206788646352,0.1282307431982318
1.697015921274821,0.04134678776701533,0.08586398760477702,0.004040190138260342,goss,0.7,5,12,0.025,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.024446825192728,-3.708747455989379,-3.9461519718094213,-3.8931154176638425,0.13422910758742743,169,-3.5700409392179675,-3.8149648536431333,-3.6527969638993656,-3.6792675855868224,0.10172659869711828
1.6889954408009846,0.02155714219753498,0.08901039759318034,0.00602688388017853,goss,0.7,5,12,0.025,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.009557958668691,-3.7647147200122513,-3.881663006020447,-3.8853118949004632,0.09999012841771807,142,-3.618528706532532,-3.7000874965349655,-3.7114121754032405,-3.676676126156913,0.041375547485584176
1.6478260358174641,0.030931568480763384,0.11031484603881836,0.010824273138270326,goss,0.7,5,12,0.025,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.956098798481818,-3.8742244881544208,-4.2130748865881795,-4.014466057741473,0.1443605459599727,499,-3.6712893354536065,-3.895210118915743,-3.715286976015269,-3.760595476794873,0.09686683126418384
1.6882389386494954,0.02692936983845296,0.09888847668965657,0.002373076004168297,goss,0.7,5,12,0.025,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.024446825192728,-3.708747455989379,-3.9461519718094213,-3.8931154176638425,0.13422910758742743,169,-3.5700409392179675,-3.8149648536431333,-3.6527969638993656,-3.6792675855868224,0.10172659869711828
1.6668144067128499,0.026995279664104956,0.0840463638305664,0.004027611179644852,goss,0.7,5,12,0.025,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.009557958668691,-3.7647147200122513,-3.881663006020447,-3.8853118949004632,0.09999012841771807,142,-3.618528706532532,-3.7000874965349655,-3.7114121754032405,-3.676676126156913,0.041375547485584176
1.6763828595479329,0.04555358247298024,0.10648099581400554,0.03403129488201429,goss,0.7,5,12,0.025,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.956098798481818,-3.8742244881544208,-4.2130748865881795,-4.014466057741473,0.1443605459599727,499,-3.6712893354536065,-3.895210118915743,-3.715286976015269,-3.760595476794873,0.09686683126418384
1.6856122811635335,0.03646837736018699,0.08616328239440918,0.004223608607195425,goss,0.7,5,12,0.025,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.024446825192728,-3.708747455989379,-3.9461519718094213,-3.8931154176638425,0.13422910758742743,169,-3.5700409392179675,-3.8149648536431333,-3.6527969638993656,-3.6792675855868224,0.10172659869711828
1.682638168334961,0.021091136420608253,0.10158634185791016,0.018187711031527713,goss,0.7,5,12,0.025,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.009557958668691,-3.7647147200122513,-3.881663006020447,-3.8853118949004632,0.09999012841771807,142,-3.618528706532532,-3.7000874965349655,-3.7114121754032405,-3.676676126156913,0.041375547485584176
1.6900537808736165,0.025255784727653396,0.08290592829386394,0.0019708458726123593,goss,0.7,5,12,0.025,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 12, 'learning_rate': 0.025, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.956098798481818,-3.8742244881544208,-4.2130748865881795,-4.014466057741473,0.1443605459599727,499,-3.6712893354536065,-3.895210118915743,-3.715286976015269,-3.760595476794873,0.09686683126418384
1.6586207548777263,0.014456879348804264,0.09943612416585286,0.016519840673585272,goss,0.7,5,13,0.015,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.052880126598141,-4.034705212756708,-4.22674633913423,-4.104777226163026,0.08656377326388759,586,-3.733939969028384,-4.022419186895855,-3.9852846830303306,-3.913881279651523,0.1281376845322106
1.6680409908294678,0.02652584945818243,0.0951555569966634,0.016481393711249116,goss,0.7,5,13,0.015,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.152015709238197,-4.043632220969353,-4.175247574419068,-4.123631834875539,0.05735784490837438,628,-3.7528835067697766,-4.022419186895855,-4.0023973631160334,-3.9259000189272215,0.12261390205631419
1.6523308753967285,0.004330155726321699,0.09778634707132976,0.013222169353146651,goss,0.7,5,13,0.015,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.227954361878141,-4.034705212756708,-4.107333965931223,-4.12333118018869,0.07970044565763726,625,-3.6696520480620713,-4.048269903135547,-3.9535674325405257,-3.890496461246048,0.1608753774616271
1.6738536357879639,0.025808157851632665,0.08420618375142415,0.00580968094844429,goss,0.7,5,13,0.015,7,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.052880126598141,-4.034705212756708,-4.22674633913423,-4.104777226163026,0.08656377326388759,586,-3.733939969028384,-4.022419186895855,-3.9852846830303306,-3.913881279651523,0.1281376845322106
1.6554642518361409,0.03898745741639846,0.08460466066996257,0.007501622443488746,goss,0.7,5,13,0.015,7,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.152015709238197,-4.043632220969353,-4.175247574419068,-4.123631834875539,0.05735784490837438,628,-3.7528835067697766,-4.022419186895855,-4.0023973631160334,-3.9259000189272215,0.12261390205631419
1.6722706158955891,0.03624619607474434,0.091126283009847,0.013827360084850717,goss,0.7,5,13,0.015,7,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 7, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.227954361878141,-4.034705212756708,-4.107333965931223,-4.12333118018869,0.07970044565763726,625,-3.6696520480620713,-4.048269903135547,-3.9535674325405257,-3.890496461246048,0.1608753774616271
1.6396292845408122,0.028756914926798195,0.10211714108784993,0.017595860677869887,goss,0.7,5,13,0.015,8,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.052880126598141,-4.034705212756708,-4.22674633913423,-4.104777226163026,0.08656377326388759,586,-3.733939969028384,-4.022419186895855,-3.9852846830303306,-3.913881279651523,0.1281376845322106
1.6628905932108562,0.0356865242239391,0.08186936378479004,0.0016399325677892802,goss,0.7,5,13,0.015,8,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.152015709238197,-4.043632220969353,-4.175247574419068,-4.123631834875539,0.05735784490837438,628,-3.7528835067697766,-4.022419186895855,-4.0023973631160334,-3.9259000189272215,0.12261390205631419
1.6423114935557048,0.006205361955152438,0.09052316347757976,0.006020117845537447,goss,0.7,5,13,0.015,8,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.015, 'max_depth': 8, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.227954361878141,-4.034705212756708,-4.107333965931223,-4.12333118018869,0.07970044565763726,625,-3.6696520480620713,-4.048269903135547,-3.9535674325405257,-3.890496461246048,0.1608753774616271
1.6620837847391765,0.011683668423582408,0.08880130449930827,0.00845899096754764,goss,0.7,5,13,0.02,6,14,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 14, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.022663070879561,-3.849950049626019,-3.9424953051042726,-3.9383694752032845,0.0705701248494978,322,-3.5928615122425533,-3.920982111592,-3.697818398903735,-3.737220674246096,0.13682150514685537
1.666202147801717,0.01890760255737376,0.08733876546223958,0.006389428488017328,goss,0.7,5,13,0.02,6,15,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 15, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-3.994613598214859,-3.8274062315801367,-3.8779455306207615,-3.8999884534719196,0.07001901503685118,193,-3.582476045332978,-3.954780369348489,-3.706562978381702,-3.747939797687723,0.15478298421138764
1.6702966690063477,0.016322502382074295,0.0880750020345052,0.008284000747835068,goss,0.7,5,13,0.02,6,16,14,1600,15,0.3,5000,"{'boosting_type': 'goss', 'colsample_bytree': 0.7, 'lambda_l1': 5, 'lambda_l2': 13, 'learning_rate': 0.02, 'max_depth': 6, 'min_child_samples': 16, 'min_child_weight': 14, 'n_estimators': 1600, 'num_leaves': 15, 'subsample': 0.3, 'subsample_for_bin': 5000}",-4.0119438904232325,-4.025758409198293,-3.931504898792671,-3.989735732804732,0.04155985847386707,442,-3.7332961307670196,-4.01884052143036,-3.708503418081001,-3.82021335675946,0.14081484902638045
