Actual,Prediction,Team,Season,SUBSET
0.0,5.979320818405693,Suns,2008,TRAIN
7.0,5.991206745077697,Rockets,2008,TRAIN
7.0,6.723722668396654,Celtics,2008,TRAIN
0.0,-1.3407615617753563,Wizards,2009,TRAIN
2.0,-0.43489539088421303,Thunder,2009,TRAIN
0.0,-0.41039008165174107,Timberwolves,2009,TRAIN
0.0,-0.4026425204011882,Warriors,2009,TRAIN
0.0,-0.3715038828484493,Kings,2009,TRAIN
0.0,0.38786200625924955,Grizzlies,2009,TRAIN
0.0,0.8126012850439153,Clippers,2009,TRAIN
0.0,1.548865355051869,Raptors,2009,TRAIN
1.0,1.5697604953675925,Bulls,2009,TRAIN
0.0,1.5883589205427862,Nets,2009,TRAIN
0.0,1.916610859897272,76ers,2009,TRAIN
0.0,2.1058525813908537,Pacers,2009,TRAIN
3.0,2.186240014982751,Bucks,2009,TRAIN
0.0,2.467374932965066,Knicks,2009,TRAIN
0.0,2.8435476658398318,Pistons,2009,TRAIN
0.0,2.946187990326871,Hornets,2009,TRAIN
10.0,3.1979085159099387,Suns,2009,TRAIN
1.0,3.440209554640661,Heat,2009,TRAIN
4.0,3.545506563756846,Jazz,2009,TRAIN
2.0,3.9919927319266404,Trail Blazers,2009,TRAIN
0.0,4.102889980235195,Rockets,2009,TRAIN
0.0,4.838191789854816,Pelicans,2009,TRAIN
2.0,4.857974786017099,Nuggets,2009,TRAIN
4.0,4.887564039944761,Hawks,2009,TRAIN
4.0,4.978203038715441,Spurs,2009,TRAIN
10.0,7.038387585880682,Magic,2009,TRAIN
2.0,7.1962236015668495,Mavericks,2009,TRAIN
16.0,7.318889576823313,Lakers,2009,TRAIN
6.0,7.559507005913716,Cavaliers,2009,TRAIN
15.0,7.896024454373411,Celtics,2009,TRAIN
0.0,-1.5783149395226281,Nets,2010,TRAIN
0.0,-1.2076136469302932,Timberwolves,2010,TRAIN
0.0,-0.5182488465316781,Wizards,2010,TRAIN
0.0,-0.1415421811031451,Warriors,2010,TRAIN
0.0,0.2525321305587959,Kings,2010,TRAIN
0.0,0.9452629807674711,Pistons,2010,TRAIN
0.0,1.0659846070665806,Knicks,2010,TRAIN
1.0,1.1209937413338356,76ers,2010,TRAIN
1.0,1.4490393760053182,Pacers,2010,TRAIN
0.0,1.7195828191707545,Raptors,2010,TRAIN
7.0,1.9516998796864728,Grizzlies,2010,TRAIN
0.0,1.9543461813692715,Clippers,2010,TRAIN
2.0,2.1581531752923033,Trail Blazers,2010,TRAIN
0.0,2.5474744316268088,Rockets,2010,TRAIN
0.0,2.6448736688320857,Hornets,2010,TRAIN
2.0,2.8405646398309097,Pelicans,2010,TRAIN
9.0,3.33449345624686,Thunder,2010,TRAIN
9.0,3.3616590441705805,Bulls,2010,TRAIN
2.0,3.654245132574486,Spurs,2010,TRAIN
0.0,3.766014050033921,Bucks,2010,TRAIN
6.0,4.698059517553552,Hawks,2010,TRAIN
0.0,4.811933086713396,Jazz,2010,TRAIN
1.0,5.345403214404038,Nuggets,2010,TRAIN
0.0,5.467184201169569,Cavaliers,2010,TRAIN
0.0,5.649879039448636,Suns,2010,TRAIN
16.0,6.45232781133887,Mavericks,2010,TRAIN
2.0,6.971567009064729,Magic,2010,TRAIN
14.0,7.744284084942319,Heat,2010,TRAIN
4.0,8.146384369604114,Lakers,2010,TRAIN
5.0,8.351725606560935,Celtics,2010,TRAIN
0.0,-0.6354667505615502,Cavaliers,2011,TRAIN
0.0,0.23612739946966524,Wizards,2011,TRAIN
0.0,0.24200345528174053,Timberwolves,2011,TRAIN
0.0,0.4842566380724162,Raptors,2011,TRAIN
0.0,0.6357467734356653,Pistons,2011,TRAIN
0.0,0.6568573510972081,Nets,2011,TRAIN
0.0,1.0317094206384998,Kings,2011,TRAIN
0.0,1.2372065832989705,Hornets,2011,TRAIN
7.0,1.4890224228063762,76ers,2011,TRAIN
0.0,1.8524240063072877,Pelicans,2011,TRAIN
0.0,1.870799695262544,Rockets,2011,TRAIN
0.0,2.0153079789869226,Jazz,2011,TRAIN
6.0,2.0825356573517406,Pacers,2011,TRAIN
0.0,2.47221376150282,Bucks,2011,TRAIN
0.0,2.4903234714126476,Warriors,2011,TRAIN
3.0,2.5372051688697237,Grizzlies,2011,TRAIN
0.0,3.3093776044736956,Trail Blazers,2011,TRAIN
3.0,3.4626404473544783,Nuggets,2011,TRAIN
0.0,3.6067205499948343,Suns,2011,TRAIN
1.0,3.851637871171691,Knicks,2011,TRAIN
4.0,3.9323594035609313,Clippers,2011,TRAIN
1.0,4.7035434218416885,Magic,2011,TRAIN
13.0,4.824689848625732,Thunder,2011,TRAIN
10.0,4.932377666109268,Spurs,2011,TRAIN
2.0,4.975932896056919,Bulls,2011,TRAIN
5.0,5.482816336231253,Lakers,2011,TRAIN
11.0,6.2836316988883345,Celtics,2011,TRAIN
2.0,6.678437897331636,Hawks,2011,TRAIN
0.0,7.347115096736421,Mavericks,2011,TRAIN
16.0,8.311803402258214,Heat,2011,TRAIN
0.0,-0.9242623542149507,Pelicans,2012,TRAIN
0.0,-0.8139076521622952,Trail Blazers,2012,TRAIN
0.0,-0.8108219640282772,Hornets,2012,TRAIN
0.0,-0.2684112925650177,Cavaliers,2012,TRAIN
0.0,-0.07528783986977344,Timberwolves,2012,TRAIN
0.0,0.37499611196696075,Kings,2012,TRAIN
2.0,0.7764122789200064,Rockets,2012,TRAIN
0.0,1.1341685787721258,Wizards,2012,TRAIN
0.0,1.4330507545270248,Pistons,2012,TRAIN
6.0,1.7412011129657545,Warriors,2012,TRAIN
2.0,1.935391908439795,Nuggets,2012,TRAIN
0.0,1.9555498332850072,Raptors,2012,TRAIN
3.0,2.1189139553676855,Nets,2012,TRAIN
0.0,2.2358423219799475,Bucks,2012,TRAIN
0.0,2.479035709122775,Jazz,2012,TRAIN
0.0,2.5939179576300644,Suns,2012,TRAIN
8.0,2.9189676141592216,Grizzlies,2012,TRAIN
11.0,3.1457615600706177,Pacers,2012,TRAIN
0.0,3.416749568288865,Magic,2012,TRAIN
0.0,3.833988193431352,76ers,2012,TRAIN
0.0,4.187172018413915,Mavericks,2012,TRAIN
2.0,4.582405566635335,Hawks,2012,TRAIN
5.0,5.065091291096745,Thunder,2012,TRAIN
6.0,5.304591766722764,Knicks,2012,TRAIN
2.0,5.608791767335636,Celtics,2012,TRAIN
5.0,5.687357242125517,Bulls,2012,TRAIN
0.0,6.016910281498361,Lakers,2012,TRAIN
