SEASON_YEAR,TEAM_ID,GAME_ID
2013-14,1610612758,G0021300093
2013-14,1610612746,G0021300090
2013-14,1610612754,G0021300087
2013-14,1610612751,G0021300087
2013-14,1610612739,G0021300088
2013-14,1610612737,G0021300086
2013-14,1610612744,G0021300091
2013-14,1610612749,G0021300092
2013-14,1610612763,G0021300091
2013-14,1610612755,G0021300088
2013-14,1610612748,G0021300089
2013-14,1610612753,G0021300086
2013-14,1610612744,G0021300082
2013-14,1610612756,G0021300083
2013-14,1610612753,G0021300075
2013-14,1610612765,G0021300078
2013-14,1610612759,G0021300082
2013-14,1610612758,G0021300084
2013-14,1610612754,G0021300074
2013-14,1610612752,G0021300073
2013-14,1610612766,G0021300073
2013-14,1610612738,G0021300075
2013-14,1610612742,G0021300080
2013-14,1610612740,G0021300081
2013-14,1610612762,G0021300079
2013-14,1610612760,G0021300078
2013-14,1610612764,G0021300077
2013-14,1610612751,G0021300077
2013-14,1610612761,G0021300074
2013-14,1610612743,G0021300083
2013-14,1610612747,G0021300081
2013-14,1610612757,G0021300084
2013-14,1610612739,G0021300076
2013-14,1610612741,G0021300079
2013-14,1610612750,G0021300080
2013-14,1610612755,G0021300076
2013-14,1610612737,G0021300071
2013-14,1610612743,G0021300071
2013-14,1610612745,G0021300072
2013-14,1610612747,G0021300072
2013-14,1610612748,G0021300070
2013-14,1610612746,G0021300070
2013-14,1610612764,G0021300063
2013-14,1610612738,G0021300064
2013-14,1610612761,G0021300060
2013-14,1610612749,G0021300066
2013-14,1610612766,G0021300060
2013-14,1610612756,G0021300068
2013-14,1610612741,G0021300061
2013-14,1610612739,G0021300066
2013-14,1610612762,G0021300064
2013-14,1610612740,G0021300065
2013-14,1610612760,G0021300069
2013-14,1610612746,G0021300062
2013-14,1610612750,G0021300067
2013-14,1610612742,G0021300069
2013-14,1610612755,G0021300063
2013-14,1610612754,G0021300061
2013-14,1610612753,G0021300062
2013-14,1610612744,G0021300067
2013-14,1610612763,G0021300065
2013-14,1610612759,G0021300068
2013-14,1610612752,G0021300054
2013-14,1610612759,G0021300057
2013-14,1610612756,G0021300055
2013-14,1610612758,G0021300059
2013-14,1610612742,G0021300056
2013-14,1610612765,G0021300053
2013-14,1610612761,G0021300051
2013-14,1610612762,G0021300052
2013-14,1610612737,G0021300059
2013-14,1610612743,G0021300057
2013-14,1610612748,G0021300051
2013-14,1610612754,G0021300053
2013-14,1610612740,G0021300055
2013-14,1610612757,G0021300058
2013-14,1610612751,G0021300052
2013-14,1610612766,G0021300054
2013-14,1610612745,G0021300058
2013-14,1610612747,G0021300056
2013-14,1610612746,G0021300050
2013-14,1610612738,G0021300049
2013-14,1610612744,G0021300048
2013-14,1610612755,G0021300048
2013-14,1610612739,G0021300047
2013-14,1610612745,G0021300050
2013-14,1610612763,G0021300049
2013-14,1610612750,G0021300047
2013-14,1610612753,G0021300043
2013-14,1610612748,G0021300042
2013-14,1610612747,G0021300046
2013-14,1610612752,G0021300045
2013-14,1610612765,G0021300041
2013-14,1610612737,G0021300046
2013-14,1610612738,G0021300041
2013-14,1610612764,G0021300042
2013-14,1610612751,G0021300043
2013-14,1610612750,G0021300045
2013-14,1610612760,G0021300044
2013-14,1610612756,G0021300044
2013-14,1610612761,G0021300037
2013-14,1610612757,G0021300039
2013-14,1610612759,G0021300039
2013-14,1610612745,G0021300038
2013-14,1610612755,G0021300034
2013-14,1610612749,G0021300037
2013-14,1610612739,G0021300033
2013-14,1610612766,G0021300035
2013-14,1610612744,G0021300040
2013-14,1610612763,G0021300036
2013-14,1610612742,G0021300036
2013-14,1610612740,G0021300035
2013-14,1610612741,G0021300034
2013-14,1610612762,G0021300038
2013-14,1610612754,G0021300033
2013-14,1610612758,G0021300040
2013-14,1610612743,G0021300029
2013-14,1610612758,G0021300031
2013-14,1610612760,G0021300027
2013-14,1610612763,G0021300026
2013-14,1610612750,G0021300027
2013-14,1610612742,G0021300025
2013-14,1610612755,G0021300022
2013-14,1610612759,G0021300032
2013-14,1610612764,G0021300022
2013-14,1610612749,G0021300024
2013-14,1610612765,G0021300026
2013-14,1610612761,G0021300023
2013-14,1610612756,G0021300030
2013-14,1610612740,G0021300021
2013-14,1610612762,G0021300030
2013-14,1610612751,G0021300028
2013-14,1610612737,G0021300023
2013-14,1610612739,G0021300020
2013-14,1610612745,G0021300025
2013-14,1610612748,G0021300028
2013-14,1610612753,G0021300021
2013-14,1610612766,G0021300020
2013-14,1610612757,G0021300029
2013-14,1610612746,G0021300031
2013-14,1610612747,G0021300032
2013-14,1610612738,G0021300024
2013-14,1610612752,G0021300018
2013-14,1610612741,G0021300018
2013-14,1610612746,G0021300019
2013-14,1610612744,G0021300019
2013-14,1610612744,G0021300017
2013-14,1610612764,G0021300007
2013-14,1610612740,G0021300011
2013-14,1610612750,G0021300010
2013-14,1610612760,G0021300014
2013-14,1610612758,G0021300016
2013-14,1610612752,G0021300008
2013-14,1610612755,G0021300005
2013-14,1610612737,G0021300012
2013-14,1610612761,G0021300006
2013-14,1610612753,G0021300010
2013-14,1610612745,G0021300009
2013-14,1610612763,G0021300013
2013-14,1610612757,G0021300015
2013-14,1610612751,G0021300004
2013-14,1610612743,G0021300016
2013-14,1610612739,G0021300004
2013-14,1610612742,G0021300012
2013-14,1610612756,G0021300015
2013-14,1610612759,G0021300013
2013-14,1610612754,G0021300011
2013-14,1610612766,G0021300009
2013-14,1610612747,G0021300017
2013-14,1610612738,G0021300006
2013-14,1610612748,G0021300005
2013-14,1610612762,G0021300014
2013-14,1610612765,G0021300007
2013-14,1610612749,G0021300008
2013-14,1610612746,G0021300003
2013-14,1610612754,G0021300001
2013-14,1610612741,G0021300002
2013-14,1610612748,G0021300002
2013-14,1610612747,G0021300003
2013-14,1610612753,G0021300001
2000-01,1610612742,G0020001185
2000-01,1610612764,G0020001182
2000-01,1610612752,G0020001180
2000-01,1610612743,G0020001186
2000-01,1610612741,G0020001181
2000-01,1610612750,G0020001185
2000-01,1610612761,G0020001182
2000-01,1610612753,G0020001183
2000-01,1610612748,G0020001183
2000-01,1610612759,G0020001189
2000-01,1610612758,G0020001186
2000-01,1610612739,G0020001184
2000-01,1610612756,G0020001187
2000-01,1610612738,G0020001179
2000-01,1610612754,G0020001184
2000-01,1610612765,G0020001180
2000-01,1610612766,G0020001179
2000-01,1610612744,G0020001188
2000-01,1610612755,G0020001181
2000-01,1610612760,G0020001189
2000-01,1610612763,G0020001188
2000-01,1610612762,G0020001187
2000-01,1610612751,G0020001170
2000-01,1610612737,G0020001172
2000-01,1610612748,G0020001171
2000-01,1610612743,G0020001177
2000-01,1610612757,G0020001178
2000-01,1610612750,G0020001175
2000-01,1610612764,G0020001172
2000-01,1610612746,G0020001176
2000-01,1610612765,G0020001173
2000-01,1610612762,G0020001176
2000-01,1610612754,G0020001174
2000-01,1610612749,G0020001171
2000-01,1610612745,G0020001175
2000-01,1610612761,G0020001173
2000-01,1610612755,G0020001174
2000-01,1610612747,G0020001177
2000-01,1610612741,G0020001170
2000-01,1610612759,G0020001178
2000-01,1610612739,G0020001166
2000-01,1610612752,G0020001166
2000-01,1610612749,G0020001164
2000-01,1610612737,G0020001165
2000-01,1610612766,G0020001165
2000-01,1610612742,G0020001168
2000-01,1610612753,G0020001164
2000-01,1610612756,G0020001167
2000-01,1610612758,G0020001169
2000-01,1610612746,G0020001167
2000-01,1610612744,G0020001168
2000-01,1610612763,G0020001169
2000-01,1610612752,G0020001155
2000-01,1610612739,G0020001156
2000-01,1610612766,G0020001158
2000-01,1610612765,G0020001158
2000-01,1610612751,G0020001154
2000-01,1610612760,G0020001163
2000-01,1610612755,G0020001155
2000-01,1610612738,G0020001154
2000-01,1610612762,G0020001160
2000-01,1610612750,G0020001160
2000-01,1610612757,G0020001162
2000-01,1610612747,G0020001162
2000-01,1610612758,G0020001161
2000-01,1610612754,G0020001159
2000-01,1610612764,G0020001156
2000-01,1610612742,G0020001163
2000-01,1610612756,G0020001161
2000-01,1610612753,G0020001157
2000-01,1610612748,G0020001157
2000-01,1610612741,G0020001159
2000-01,1610612759,G0020001151
2000-01,1610612745,G0020001153
2000-01,1610612765,G0020001149
2000-01,1610612761,G0020001150
2000-01,1610612737,G0020001149
2000-01,1610612743,G0020001151
2000-01,1610612746,G0020001152
2000-01,1610612763,G0020001153
2000-01,1610612744,G0020001152
2000-01,1610612749,G0020001150
2000-01,1610612739,G0020001139
2000-01,1610612751,G0020001139
2000-01,1610612741,G0020001143
2000-01,1610612745,G0020001148
2000-01,1610612744,G0020001145
2000-01,1610612756,G0020001146
2000-01,1610612743,G0020001145
2000-01,1610612750,G0020001147
2000-01,1610612748,G0020001141
2000-01,1610612758,G0020001144
2000-01,1610612761,G0020001141
2000-01,1610612753,G0020001140
2000-01,1610612760,G0020001146
2000-01,1610612742,G0020001144
2000-01,1610612754,G0020001142
2000-01,1610612757,G0020001148
2000-01,1610612746,G0020001147
2000-01,1610612764,G0020001140
2000-01,1610612752,G0020001138
2000-01,1610612738,G0020001142
2000-01,1610612762,G0020001143
2000-01,1610612737,G0020001138
2000-01,1610612763,G0020001137
2000-01,1610612755,G0020001132
2000-01,1610612757,G0020001137
2000-01,1610612750,G0020001136
2000-01,1610612751,G0020001133
2000-01,1610612766,G0020001133
2000-01,1610612747,G0020001136
2000-01,1610612749,G0020001134
2000-01,1610612758,G0020001135
2000-01,1610612762,G0020001134
2000-01,1610612753,G0020001132
2000-01,1610612759,G0020001135
2000-01,1610612744,G0020001131
2000-01,1610612760,G0020001131
2000-01,1610612764,G0020001126
2000-01,1610612761,G0020001128
2000-01,1610612754,G0020001129
2000-01,1610612748,G0020001125
2000-01,1610612741,G0020001126
2000-01,1610612737,G0020001127
2000-01,1610612738,G0020001125
2000-01,1610612739,G0020001127
2000-01,1610612752,G0020001129
2000-01,1610612756,G0020001130
2000-01,1610612765,G0020001128
2000-01,1610612742,G0020001130
2000-01,1610612748,G0020001116
2000-01,1610612750,G0020001124
2000-01,1610612755,G0020001116
2000-01,1610612746,G0020001122
2000-01,1610612756,G0020001121
2000-01,1610612744,G0020001123
2000-01,1610612741,G0020001118
2000-01,1610612753,G0020001117
2000-01,1610612742,G0020001120
2000-01,1610612757,G0020001123
2000-01,1610612739,G0020001117
2000-01,1610612759,G0020001120
2000-01,1610612745,G0020001119
2000-01,1610612749,G0020001118
2000-01,1610612758,G0020001122
2000-01,1610612747,G0020001121
2000-01,1610612763,G0020001124
2000-01,1610612743,G0020001119
2000-01,1610612738,G0020001112
2000-01,1610612764,G0020001114
2000-01,1610612755,G0020001112
2000-01,1610612754,G0020001114
2000-01,1610612765,G0020001113
2000-01,1610612752,G0020001111
2000-01,1610612762,G0020001115
2000-01,1610612766,G0020001111
2000-01,1610612737,G0020001113
2000-01,1610612745,G0020001115
2000-01,1610612757,G0020001109
2000-01,1610612754,G0020001104
2000-01,1610612749,G0020001110
2000-01,1610612748,G0020001105
2000-01,1610612750,G0020001107
2000-01,1610612752,G0020001105
2000-01,1610612741,G0020001106
2000-01,1610612751,G0020001104
2000-01,1610612761,G0020001106
2000-01,1610612758,G0020001109
2000-01,1610612760,G0020001110
2000-01,1610612747,G0020001107
2000-01,1610612744,G0020001108
2000-01,1610612759,G0020001108
2000-01,1610612739,G0020001099
2000-01,1610612743,G0020001102
2000-01,1610612756,G0020001099
2000-01,1610612745,G0020001101
2000-01,1610612765,G0020001098
2000-01,1610612763,G0020001102
2000-01,1610612742,G0020001100
2000-01,1610612762,G0020001100
2000-01,1610612766,G0020001098
2000-01,1610612746,G0020001103
2000-01,1610612764,G0020001097
2000-01,1610612737,G0020001101
2000-01,1610612738,G0020001097
2000-01,1610612759,G0020001103
2000-01,1610612753,G0020001090
2000-01,1610612755,G0020001089
2000-01,1610612738,G0020001088
2000-01,1610612747,G0020001088
2000-01,1610612754,G0020001092
2000-01,1610612756,G0020001093
2000-01,1610612746,G0020001094
2000-01,1610612741,G0020001092
2000-01,1610612766,G0020001091
2000-01,1610612761,G0020001090
2000-01,1610612739,G0020001089
2000-01,1610612758,G0020001096
2000-01,1610612757,G0020001095
2000-01,1610612763,G0020001096
2000-01,1610612750,G0020001093
2000-01,1610612748,G0020001091
2000-01,1610612749,G0020001094
2000-01,1610612744,G0020001095
2000-01,1610612741,G0020001083
2000-01,1610612742,G0020001084
2000-01,1610612737,G0020001084
2000-01,1610612758,G0020001087
2000-01,1610612745,G0020001085
2000-01,1610612752,G0020001082
2000-01,1610612743,G0020001086
2000-01,1610612760,G0020001085
2000-01,1610612759,G0020001086
2000-01,1610612764,G0020001082
2000-01,1610612762,G0020001087
2000-01,1610612747,G0020001083
2000-01,1610612764,G0020001074
2000-01,1610612739,G0020001077
2000-01,1610612749,G0020001080
2000-01,1610612765,G0020001078
2000-01,1610612750,G0020001079
2000-01,1610612753,G0020001075
2000-01,1610612755,G0020001078
2000-01,1610612744,G0020001080
2000-01,1610612738,G0020001075
2000-01,1610612756,G0020001076
2000-01,1610612746,G0020001081
2000-01,1610612748,G0020001074
2000-01,1610612757,G0020001079
2000-01,1610612761,G0020001077
2000-01,1610612766,G0020001076
2000-01,1610612763,G0020001081
2000-01,1610612742,G0020001069
2000-01,1610612757,G0020001071
2000-01,1610612752,G0020001063
2000-01,1610612741,G0020001068
2000-01,1610612762,G0020001072
2000-01,1610612766,G0020001064
2000-01,1610612748,G0020001065
2000-01,1610612761,G0020001066
2000-01,1610612749,G0020001073
2000-01,1610612743,G0020001071
2000-01,1610612758,G0020001073
2000-01,1610612759,G0020001070
2000-01,1610612755,G0020001066
2000-01,1610612751,G0020001064
2000-01,1610612760,G0020001070
2000-01,1610612754,G0020001067
2000-01,1610612765,G0020001068
2000-01,1610612756,G0020001067
2000-01,1610612747,G0020001072
2000-01,1610612745,G0020001069
2000-01,1610612753,G0020001063
2000-01,1610612738,G0020001065
2000-01,1610612757,G0020001061
2000-01,1610612750,G0020001061
2000-01,1610612749,G0020001058
2000-01,1610612762,G0020001062
2000-01,1610612747,G0020001059
2000-01,1610612763,G0020001062
2000-01,1610612766,G0020001055
2000-01,1610612744,G0020001057
2000-01,1610612738,G0020001055
2000-01,1610612754,G0020001054
2000-01,1610612761,G0020001056
2000-01,1610612745,G0020001053
2000-01,1610612752,G0020001059
2000-01,1610612756,G0020001058
2000-01,1610612751,G0020001053
2000-01,1610612742,G0020001060
2000-01,1610612765,G0020001057
2000-01,1610612753,G0020001056
2000-01,1610612755,G0020001054
2000-01,1610612758,G0020001060
2000-01,1610612745,G0020001048
2000-01,1610612764,G0020001048
2000-01,1610612743,G0020001049
2000-01,1610612737,G0020001049
2000-01,1610612746,G0020001052
2000-01,1610612739,G0020001052
2000-01,1610612741,G0020001050
2000-01,1610612748,G0020001050
2000-01,1610612759,G0020001051
2000-01,1610612749,G0020001051
2000-01,1610612742,G0020001044
2000-01,1610612747,G0020001044
2000-01,1610612753,G0020001042
2000-01,1610612743,G0020001040
2000-01,1610612744,G0020001039
2000-01,1610612765,G0020001042
2000-01,1610612766,G0020001040
2000-01,1610612755,G0020001039
2000-01,1610612751,G0020001041
2000-01,1610612758,G0020001045
2000-01,1610612750,G0020001045
2000-01,1610612754,G0020001038
2000-01,1610612752,G0020001046
2000-01,1610612762,G0020001043
2000-01,1610612746,G0020001047
2000-01,1610612739,G0020001043
2000-01,1610612760,G0020001047
2000-01,1610612757,G0020001046
2000-01,1610612761,G0020001041
2000-01,1610612738,G0020001038
2000-01,1610612741,G0020001033
2000-01,1610612754,G0020001032
2000-01,1610612752,G0020001037
2000-01,1610612748,G0020001034
2000-01,1610612738,G0020001033
2000-01,1610612762,G0020001036
2000-01,1610612763,G0020001037
2000-01,1610612749,G0020001034
2000-01,1610612756,G0020001035
2000-01,1610612744,G0020001031
2000-01,1610612764,G0020001031
2000-01,1610612737,G0020001032
2000-01,1610612745,G0020001035
2000-01,1610612759,G0020001036
2000-01,1610612751,G0020001025
2000-01,1610612739,G0020001027
2000-01,1610612750,G0020001030
2000-01,1610612757,G0020001029
2000-01,1610612760,G0020001030
2000-01,1610612756,G0020001027
2000-01,1610612743,G0020001025
2000-01,1610612747,G0020001028
2000-01,1610612755,G0020001026
2000-01,1610612742,G0020001029
2000-01,1610612758,G0020001028
2000-01,1610612753,G0020001026
2000-01,1610612754,G0020001018
2000-01,1610612748,G0020001019
2000-01,1610612738,G0020001020
2000-01,1610612766,G0020001022
2000-01,1610612758,G0020001024
2000-01,1610612761,G0020001019
2000-01,1610612737,G0020001020
2000-01,1610612759,G0020001022
2000-01,1610612745,G0020001021
2000-01,1610612764,G0020001018
2000-01,1610612746,G0020001023
2000-01,1610612765,G0020001023
2000-01,1610612752,G0020001024
2000-01,1610612762,G0020001021
2000-01,1610612749,G0020001011
2000-01,1610612739,G0020001017
2000-01,1610612755,G0020001011
2000-01,1610612744,G0020001015
2000-01,1610612757,G0020001016
2000-01,1610612756,G0020001014
2000-01,1610612743,G0020001012
2000-01,1610612747,G0020001014
2000-01,1610612742,G0020001013
2000-01,1610612752,G0020001015
2000-01,1610612760,G0020001017
2000-01,1610612746,G0020001016
2000-01,1610612741,G0020001012
2000-01,1610612762,G0020001013
2000-01,1610612750,G0020001009
2000-01,1610612761,G0020001007
2000-01,1610612738,G0020001004
2000-01,1610612753,G0020001005
2000-01,1610612754,G0020001005
2000-01,1610612747,G0020001010
2000-01,1610612759,G0020001006
2000-01,1610612748,G0020001006
2000-01,1610612751,G0020001009
2000-01,1610612737,G0020001008
2000-01,1610612758,G0020001010
2000-01,1610612749,G0020001008
2000-01,1610612741,G0020001004
2000-01,1610612763,G0020001007
2000-01,1610612743,G0020000999
2000-01,1610612742,G0020001000
2000-01,1610612762,G0020001001
2000-01,1610612764,G0020001001
2000-01,1610612739,G0020000999
2000-01,1610612744,G0020001002
2000-01,1610612760,G0020001003
2000-01,1610612745,G0020001003
2000-01,1610612765,G0020001002
2000-01,1610612766,G0020001000
2000-01,1610612766,G0020000994
2000-01,1610612750,G0020000996
2000-01,1610612737,G0020000992
2000-01,1610612761,G0020000992
2000-01,1610612749,G0020000995
2000-01,1610612753,G0020000995
2000-01,1610612741,G0020000994
2000-01,1610612755,G0020000997
2000-01,1610612764,G0020000998
2000-01,1610612763,G0020000993
2000-01,1610612747,G0020000998
2000-01,1610612751,G0020000991
2000-01,1610612754,G0020000993
2000-01,1610612743,G0020000996
2000-01,1610612752,G0020000991
2000-01,1610612756,G0020000997
2000-01,1610612739,G0020000986
2000-01,1610612760,G0020000990
2000-01,1610612759,G0020000985
2000-01,1610612757,G0020000987
2000-01,1610612745,G0020000988
2000-01,1610612758,G0020000989
2000-01,1610612737,G0020000985
2000-01,1610612756,G0020000990
2000-01,1610612751,G0020000984
2000-01,1610612763,G0020000986
2000-01,1610612746,G0020000988
2000-01,1610612738,G0020000984
2000-01,1610612765,G0020000989
2000-01,1610612762,G0020000987
2000-01,1610612748,G0020000978
2000-01,1610612764,G0020000983
2000-01,1610612744,G0020000983
2000-01,1610612738,G0020000977
2000-01,1610612753,G0020000980
2000-01,1610612742,G0020000982
2000-01,1610612759,G0020000977
2000-01,1610612749,G0020000981
2000-01,1610612750,G0020000982
2000-01,1610612761,G0020000979
2000-01,1610612766,G0020000979
2000-01,1610612754,G0020000980
2000-01,1610612747,G0020000981
2000-01,1610612741,G0020000978
2000-01,1610612754,G0020000969
2000-01,1610612758,G0020000976
2000-01,1610612752,G0020000970
2000-01,1610612765,G0020000973
2000-01,1610612764,G0020000974
2000-01,1610612763,G0020000968
2000-01,1610612761,G0020000969
2000-01,1610612746,G0020000975
2000-01,1610612745,G0020000976
2000-01,1610612741,G0020000971
2000-01,1610612753,G0020000971
2000-01,1610612756,G0020000974
2000-01,1610612757,G0020000972
2000-01,1610612751,G0020000968
2000-01,1610612742,G0020000972
2000-01,1610612739,G0020000970
2000-01,1610612755,G0020000975
2000-01,1610612762,G0020000973
2000-01,1610612755,G0020000967
2000-01,1610612759,G0020000966
2000-01,1610612737,G0020000965
2000-01,1610612747,G0020000965
2000-01,1610612760,G0020000967
2000-01,1610612757,G0020000966
2000-01,1610612762,G0020000963
2000-01,1610612765,G0020000959
2000-01,1610612744,G0020000964
2000-01,1610612758,G0020000960
2000-01,1610612739,G0020000961
2000-01,1610612751,G0020000962
2000-01,1610612753,G0020000958
2000-01,1610612743,G0020000962
2000-01,1610612749,G0020000959
2000-01,1610612747,G0020000958
2000-01,1610612754,G0020000960
2000-01,1610612760,G0020000964
2000-01,1610612750,G0020000961
2000-01,1610612746,G0020000963
2000-01,1610612745,G0020000957
2000-01,1610612764,G0020000953
2000-01,1610612749,G0020000955
2000-01,1610612748,G0020000952
2000-01,1610612766,G0020000953
2000-01,1610612755,G0020000955
2000-01,1610612741,G0020000951
2000-01,1610612742,G0020000956
2000-01,1610612763,G0020000952
2000-01,1610612765,G0020000954
2000-01,1610612756,G0020000956
2000-01,1610612737,G0020000954
2000-01,1610612752,G0020000951
2000-01,1610612759,G0020000957
2000-01,1610612759,G0020000947
2000-01,1610612760,G0020000946
2000-01,1610612766,G0020000944
2000-01,1610612762,G0020000950
2000-01,1610612763,G0020000943
2000-01,1610612743,G0020000948
2000-01,1610612744,G0020000949
2000-01,1610612751,G0020000947
2000-01,1610612746,G0020000949
2000-01,1610612741,G0020000946
2000-01,1610612755,G0020000941
2000-01,1610612739,G0020000944
2000-01,1610612754,G0020000945
2000-01,1610612747,G0020000942
2000-01,1610612753,G0020000943
2000-01,1610612758,G0020000941
2000-01,1610612764,G0020000942
2000-01,1610612738,G0020000948
2000-01,1610612737,G0020000945
2000-01,1610612757,G0020000950
2000-01,1610612745,G0020000939
2000-01,1610612749,G0020000937
2000-01,1610612738,G0020000940
2000-01,1610612747,G0020000936
2000-01,1610612742,G0020000938
2000-01,1610612750,G0020000938
2000-01,1610612760,G0020000937
2000-01,1610612756,G0020000940
2000-01,1610612765,G0020000936
2000-01,1610612752,G0020000935
2000-01,1610612751,G0020000939
2000-01,1610612761,G0020000935
2000-01,1610612763,G0020000928
2000-01,1610612756,G0020000934
2000-01,1610612741,G0020000930
2000-01,1610612766,G0020000928
2000-01,1610612743,G0020000932
2000-01,1610612753,G0020000929
2000-01,1610612757,G0020000934
2000-01,1610612744,G0020000933
2000-01,1610612755,G0020000930
2000-01,1610612748,G0020000927
2000-01,1610612739,G0020000929
2000-01,1610612758,G0020000927
2000-01,1610612762,G0020000933
2000-01,1610612765,G0020000926
2000-01,1610612759,G0020000931
2000-01,1610612750,G0020000931
2000-01,1610612754,G0020000932
2000-01,1610612764,G0020000926
2000-01,1610612738,G0020000924
2000-01,1610612763,G0020000920
2000-01,1610612745,G0020000923
2000-01,1610612761,G0020000921
2000-01,1610612752,G0020000918
2000-01,1610612760,G0020000925
2000-01,1610612757,G0020000925
2000-01,1610612754,G0020000923
2000-01,1610612751,G0020000922
2000-01,1610612747,G0020000924
2000-01,1610612749,G0020000921
2000-01,1610612742,G0020000922
2000-01,1610612753,G0020000919
2000-01,1610612758,G0020000919
2000-01,1610612739,G0020000918
2000-01,1610612737,G0020000920
2000-01,1610612741,G0020000914
2000-01,1610612759,G0020000916
2000-01,1610612748,G0020000915
2000-01,1610612743,G0020000917
2000-01,1610612766,G0020000914
2000-01,1610612746,G0020000916
2000-01,1610612750,G0020000915
2000-01,1610612744,G0020000917
2000-01,1610612747,G0020000911
2000-01,1610612748,G0020000906
2000-01,1610612749,G0020000907
2000-01,1610612765,G0020000908
2000-01,1610612739,G0020000907
2000-01,1610612756,G0020000910
2000-01,1610612755,G0020000905
2000-01,1610612754,G0020000908
2000-01,1610612758,G0020000912
2000-01,1610612746,G0020000909
2000-01,1610612763,G0020000913
2000-01,1610612742,G0020000909
2000-01,1610612760,G0020000911
2000-01,1610612761,G0020000913
2000-01,1610612762,G0020000912
2000-01,1610612745,G0020000910
2000-01,1610612738,G0020000905
2000-01,1610612752,G0020000906
2000-01,1610612744,G0020000904
2000-01,1610612750,G0020000901
2000-01,1610612741,G0020000903
2000-01,1610612745,G0020000904
2000-01,1610612766,G0020000902
2000-01,1610612749,G0020000902
2000-01,1610612764,G0020000900
2000-01,1610612753,G0020000901
2000-01,1610612737,G0020000903
2000-01,1610612751,G0020000900
2000-01,1610612737,G0020000890
2000-01,1610612750,G0020000891
2000-01,1610612757,G0020000899
2000-01,1610612760,G0020000898
2000-01,1610612764,G0020000888
2000-01,1610612756,G0020000895
2000-01,1610612747,G0020000896
2000-01,1610612741,G0020000892
2000-01,1610612759,G0020000896
2000-01,1610612739,G0020000893
2000-01,1610612748,G0020000891
2000-01,1610612761,G0020000898
2000-01,1610612752,G0020000889
2000-01,1610612742,G0020000894
2000-01,1610612738,G0020000888
2000-01,1610612765,G0020000892
2000-01,1610612763,G0020000899
2000-01,1610612758,G0020000897
2000-01,1610612762,G0020000895
2000-01,1610612754,G0020000893
2000-01,1610612755,G0020000890
2000-01,1610612744,G0020000894
2000-01,1610612751,G0020000889
2000-01,1610612743,G0020000897
2000-01,1610612757,G0020000887
2000-01,1610612759,G0020000887
2000-01,1610612753,G0020000885
2000-01,1610612745,G0020000886
2000-01,1610612766,G0020000885
2000-01,1610612746,G0020000886
2000-01,1610612754,G0020000881
2000-01,1610612748,G0020000878
2000-01,1610612742,G0020000878
2000-01,1610612752,G0020000881
2000-01,1610612747,G0020000884
2000-01,1610612739,G0020000880
2000-01,1610612760,G0020000882
2000-01,1610612758,G0020000883
2000-01,1610612745,G0020000879
2000-01,1610612737,G0020000879
2000-01,1610612761,G0020000884
2000-01,1610612756,G0020000883
2000-01,1610612762,G0020000882
2000-01,1610612755,G0020000876
2000-01,1610612765,G0020000877
2000-01,1610612738,G0020000875
2000-01,1610612751,G0020000876
2000-01,1610612749,G0020000875
2000-01,1610612753,G0020000877
2000-01,1610612764,G0020000880
2000-01,1610612760,G0020000874
2000-01,1610612744,G0020000871
2000-01,1610612739,G0020000869
2000-01,1610612750,G0020000868
2000-01,1610612763,G0020000873
2000-01,1610612759,G0020000874
2000-01,1610612757,G0020000873
2000-01,1610612752,G0020000867
2000-01,1610612754,G0020000867
2000-01,1610612743,G0020000870
2000-01,1610612741,G0020000869
2000-01,1610612747,G0020000871
2000-01,1610612766,G0020000868
2000-01,1610612761,G0020000872
2000-01,1610612758,G0020000872
2000-01,1610612756,G0020000870
2000-01,1610612763,G0020000866
2000-01,1610612749,G0020000861
2000-01,1610612765,G0020000863
2000-01,1610612742,G0020000862
2000-01,1610612746,G0020000865
2000-01,1610612743,G0020000865
2000-01,1610612751,G0020000861
2000-01,1610612737,G0020000864
2000-01,1610612748,G0020000863
2000-01,1610612759,G0020000866
2000-01,1610612753,G0020000862
2000-01,1610612762,G0020000864
2000-01,1610612744,G0020000860
2000-01,1610612766,G0020000853
2000-01,1610612738,G0020000853
2000-01,1610612754,G0020000858
2000-01,1610612762,G0020000854
2000-01,1610612739,G0020000856
2000-01,1610612765,G0020000857
2000-01,1610612747,G0020000860
2000-01,1610612748,G0020000856
2000-01,1610612764,G0020000854
2000-01,1610612753,G0020000857
2000-01,1610612752,G0020000855
2000-01,1610612750,G0020000859
2000-01,1610612760,G0020000859
2000-01,1610612751,G0020000858
2000-01,1610612761,G0020000855
2000-01,1610612744,G0020000851
2000-01,1610612743,G0020000850
2000-01,1610612757,G0020000851
2000-01,1610612759,G0020000849
2000-01,1610612737,G0020000849
2000-01,1610612747,G0020000852
2000-01,1610612745,G0020000848
2000-01,1610612756,G0020000850
2000-01,1610612763,G0020000852
2000-01,1610612742,G0020000848
2000-01,1610612741,G0020000847
2000-01,1610612749,G0020000847
2000-01,1610612764,G0020000838
2000-01,1610612755,G0020000838
2000-01,1610612758,G0020000846
2000-01,1610612748,G0020000842
2000-01,1610612760,G0020000843
2000-01,1610612738,G0020000837
2000-01,1610612752,G0020000844
