,PLAYER_ID,SEASON_ID,GAME_IDS
44,1630699,2022-23,0022200168
45,1630699,2022-23,0022200149
46,1630699,2022-23,0022200136
47,1630699,2022-23,0022200129
48,1630699,2022-23,0022200113
49,1630699,2022-23,0022200100
50,1630699,2022-23,0022200085
51,1630699,2022-23,0022200033
0,203086,2022-23,0022201221
1,203086,2022-23,0022201208
2,203086,2022-23,0022201193
3,203086,2022-23,0022201045
4,203086,2022-23,0022200978
5,203086,2022-23,0022200939
6,203086,2022-23,0022200924
7,203086,2022-23,0022200910
8,203086,2022-23,0022200897
0,1628975,2022-23,0022201221
1,1628975,2022-23,0022201208
2,1628975,2022-23,0022201193
3,1628975,2022-23,0022201174
4,1628975,2022-23,0022201146
5,1628975,2022-23,0022201136
6,1628975,2022-23,0022201122
7,1628975,2022-23,0022201109
8,1628975,2022-23,0022201102
9,1628975,2022-23,0022201089
10,1628975,2022-23,0022201068
11,1628975,2022-23,0022201045
12,1628975,2022-23,0022201033
13,1628975,2022-23,0022201026
14,1628975,2022-23,0022201012
15,1628975,2022-23,0022200995
16,1628975,2022-23,0022200978
17,1628975,2022-23,0022200973
18,1628975,2022-23,0022200960
19,1628975,2022-23,0022200939
20,1628975,2022-23,0022200924
21,1628975,2022-23,0022200910
22,1628975,2022-23,0022200897
23,1628975,2022-23,0022200883
24,1628975,2022-23,0022200869
25,1628975,2022-23,0022200845
26,1628975,2022-23,0022200834
27,1628975,2022-23,0022200815
28,1628975,2022-23,0022200797
29,1628975,2022-23,0022200784
30,1628975,2022-23,0022200767
31,1628975,2022-23,0022200755
32,1628975,2022-23,0022200736
33,1628975,2022-23,0022200723
34,1628975,2022-23,0022200706
35,1628975,2022-23,0022200695
36,1628975,2022-23,0022200665
37,1628975,2022-23,0022200657
38,1628975,2022-23,0022200641
39,1628975,2022-23,0022200628
40,1628975,2022-23,0022200620
41,1628975,2022-23,0022200607
42,1628975,2022-23,0022200583
43,1628975,2022-23,0022200569
44,1628975,2022-23,0022200561
45,1628975,2022-23,0022200548
46,1628975,2022-23,0022200533
47,1628975,2022-23,0022200519
48,1628975,2022-23,0022200495
49,1628975,2022-23,0022200483
50,1628975,2022-23,0022200466
51,1628975,2022-23,0022200457
52,1628975,2022-23,0022200442
53,1628975,2022-23,0022200425
54,1628975,2022-23,0022200410
55,1628975,2022-23,0022200401
56,1628975,2022-23,0022200386
57,1628975,2022-23,0022200369
58,1628975,2022-23,0022200353
59,1628975,2022-23,0022200339
60,1628975,2022-23,0022200331
61,1628975,2022-23,0022200316
62,1628975,2022-23,0022200298
63,1628975,2022-23,0022200280
64,1628975,2022-23,0022200267
65,1628975,2022-23,0022200251
66,1628975,2022-23,0022200226
67,1628975,2022-23,0022200216
68,1628975,2022-23,0022200204
69,1628975,2022-23,0022200180
70,1628975,2022-23,0022200168
71,1628975,2022-23,0022200149
72,1628975,2022-23,0022200136
73,1628975,2022-23,0022200129
74,1628975,2022-23,0022200113
75,1628975,2022-23,0022200100
76,1628975,2022-23,0022200085
77,1628975,2022-23,0022200075
78,1628975,2022-23,0022200060
79,1628975,2022-23,0022200033
80,1628975,2022-23,0022200015
0,204060,2022-23,0022201221
1,204060,2022-23,0022201193
2,204060,2022-23,0022201179
3,204060,2022-23,0022201174
4,204060,2022-23,0022201146
5,204060,2022-23,0022201122
6,204060,2022-23,0022201109
7,204060,2022-23,0022201102
8,204060,2022-23,0022201089
9,204060,2022-23,0022201068
10,204060,2022-23,0022201045
11,204060,2022-23,0022201033
12,204060,2022-23,0022201012
13,204060,2022-23,0022200995
14,204060,2022-23,0022200978
15,204060,2022-23,0022200973
16,204060,2022-23,0022200960
17,204060,2022-23,0022200939
18,204060,2022-23,0022200924
19,204060,2022-23,0022200910
20,204060,2022-23,0022200897
21,204060,2022-23,0022200883
22,204060,2022-23,0022200869
23,204060,2022-23,0022200845
24,204060,2022-23,0022200815
25,204060,2022-23,0022200797
26,204060,2022-23,0022200784
27,204060,2022-23,0022200767
28,204060,2022-23,0022200755
29,204060,2022-23,0022200736
30,204060,2022-23,0022200723
31,204060,2022-23,0022200706
32,204060,2022-23,0022200695
33,204060,2022-23,0022200665
34,204060,2022-23,0022200641
35,204060,2022-23,0022200620
36,204060,2022-23,0022200607
37,204060,2022-23,0022200583
38,204060,2022-23,0022200561
39,204060,2022-23,0022200548
40,204060,2022-23,0022200533
41,204060,2022-23,0022200519
42,204060,2022-23,0022200495
43,204060,2022-23,0022200483
44,204060,2022-23,0022200466
45,204060,2022-23,0022200457
0,1626171,2022-23,0022201221
1,1626171,2022-23,0022201193
2,1626171,2022-23,0022201179
3,1626171,2022-23,0022201174
4,1626171,2022-23,0022201146
5,1626171,2022-23,0022201136
6,1626171,2022-23,0022201122
7,1626171,2022-23,0022201109
8,1626171,2022-23,0022201102
9,1626171,2022-23,0022201089
10,1626171,2022-23,0022201068
11,1626171,2022-23,0022201045
12,1626171,2022-23,0022201033
13,1626171,2022-23,0022201026
14,1626171,2022-23,0022201012
15,1626171,2022-23,0022200995
16,1626171,2022-23,0022200978
17,1626171,2022-23,0022200973
18,1626171,2022-23,0022200960
19,1626171,2022-23,0022200939
20,1626171,2022-23,0022200924
21,1626171,2022-23,0022200910
22,1626171,2022-23,0022200897
23,1626171,2022-23,0022200706
24,1626171,2022-23,0022200695
25,1626171,2022-23,0022200665
26,1626171,2022-23,0022200657
27,1626171,2022-23,0022200641
28,1626171,2022-23,0022200628
29,1626171,2022-23,0022200620
30,1626171,2022-23,0022200607
31,1626171,2022-23,0022200583
32,1626171,2022-23,0022200569
33,1626171,2022-23,0022200561
34,1626171,2022-23,0022200548
35,1626171,2022-23,0022200533
36,1626171,2022-23,0022200519
37,1626171,2022-23,0022200495
38,1626171,2022-23,0022200483
39,1626171,2022-23,0022200466
40,1626171,2022-23,0022200457
41,1626171,2022-23,0022200442
42,1626171,2022-23,0022200425
43,1626171,2022-23,0022200410
44,1626171,2022-23,0022200401
45,1626171,2022-23,0022200386
46,1626171,2022-23,0022200369
47,1626171,2022-23,0022200353
48,1626171,2022-23,0022200339
49,1626171,2022-23,0022200331
50,1626171,2022-23,0022200316
51,1626171,2022-23,0022200298
52,1626171,2022-23,0022200280
53,1626171,2022-23,0022200267
54,1626171,2022-23,0022200251
55,1626171,2022-23,0022200226
56,1626171,2022-23,0022200216
57,1626171,2022-23,0022200204
58,1626171,2022-23,0022200180
59,1626171,2022-23,0022200168
60,1626171,2022-23,0022200149
61,1626171,2022-23,0022200136
62,1626171,2022-23,0022200129
63,1626171,2022-23,0022200113
64,1626171,2022-23,0022200100
65,1626171,2022-23,0022200085
66,1626171,2022-23,0022200075
67,1626171,2022-23,0022200060
68,1626171,2022-23,0022200033
69,1626171,2022-23,0022200015
0,201572,2022-23,0022201193
1,201572,2022-23,0022201179
2,201572,2022-23,0022201174
3,201572,2022-23,0022201146
4,201572,2022-23,0022201136
5,201572,2022-23,0022201122
6,201572,2022-23,0022201109
7,201572,2022-23,0022201102
8,201572,2022-23,0022201089
9,201572,2022-23,0022201068
10,201572,2022-23,0022201033
11,201572,2022-23,0022201026
12,201572,2022-23,0022201012
13,201572,2022-23,0022200995
14,201572,2022-23,0022200978
15,201572,2022-23,0022200973
16,201572,2022-23,0022200960
17,201572,2022-23,0022200939
18,201572,2022-23,0022200924
19,201572,2022-23,0022200910
20,201572,2022-23,0022200897
21,201572,2022-23,0022200883
22,201572,2022-23,0022200869
23,201572,2022-23,0022200845
24,201572,2022-23,0022200834
25,201572,2022-23,0022200815
26,201572,2022-23,0022200797
27,201572,2022-23,0022200784
28,201572,2022-23,0022200767
29,201572,2022-23,0022200755
30,201572,2022-23,0022200736
31,201572,2022-23,0022200723
32,201572,2022-23,0022200706
33,201572,2022-23,0022200695
34,201572,2022-23,0022200665
35,201572,2022-23,0022200657
36,201572,2022-23,0022200641
37,201572,2022-23,0022200628
38,201572,2022-23,0022200620
39,201572,2022-23,0022200607
40,201572,2022-23,0022200583
41,201572,2022-23,0022200569
42,201572,2022-23,0022200561
43,201572,2022-23,0022200548
44,201572,2022-23,0022200533
45,201572,2022-23,0022200519
46,201572,2022-23,0022200495
47,201572,2022-23,0022200483
48,201572,2022-23,0022200466
49,201572,2022-23,0022200457
50,201572,2022-23,0022200442
51,201572,2022-23,0022200425
52,201572,2022-23,0022200410
53,201572,2022-23,0022200401
54,201572,2022-23,0022200386
55,201572,2022-23,0022200369
56,201572,2022-23,0022200339
57,201572,2022-23,0022200331
58,201572,2022-23,0022200316
59,201572,2022-23,0022200298
60,201572,2022-23,0022200280
61,201572,2022-23,0022200267
62,201572,2022-23,0022200251
63,201572,2022-23,0022200226
64,201572,2022-23,0022200216
65,201572,2022-23,0022200204
66,201572,2022-23,0022200180
67,201572,2022-23,0022200168
68,201572,2022-23,0022200149
69,201572,2022-23,0022200136
70,201572,2022-23,0022200129
71,201572,2022-23,0022200113
72,201572,2022-23,0022200100
73,201572,2022-23,0022200085
74,201572,2022-23,0022200075
75,201572,2022-23,0022200060
76,201572,2022-23,0022200033
77,201572,2022-23,0022200015
0,1628960,2022-23,0022201174
1,1628960,2022-23,0022201146
2,1628960,2022-23,0022201136
3,1628960,2022-23,0022201122
4,1628960,2022-23,0022201109
5,1628960,2022-23,0022201102
6,1628960,2022-23,0022201089
7,1628960,2022-23,0022201068
8,1628960,2022-23,0022201026
9,1628960,2022-23,0022201012
10,1628960,2022-23,0022200995
11,1628960,2022-23,0022200978
12,1628960,2022-23,0022200973
13,1628960,2022-23,0022200960
14,1628960,2022-23,0022200939
15,1628960,2022-23,0022200924
16,1628960,2022-23,0022200910
17,1628960,2022-23,0022200897
18,1628960,2022-23,0022200883
19,1628960,2022-23,0022200869
20,1628960,2022-23,0022200845
21,1628960,2022-23,0022200834
22,1628960,2022-23,0022200815
23,1628960,2022-23,0022200797
24,1628960,2022-23,0022200784
25,1628960,2022-23,0022200767
26,1628960,2022-23,0022200755
27,1628960,2022-23,0022200736
28,1628960,2022-23,0022200723
29,1628960,2022-23,0022200706
30,1628960,2022-23,0022200695
31,1628960,2022-23,0022200665
32,1628960,2022-23,0022200657
33,1628960,2022-23,0022200641
34,1628960,2022-23,0022200620
35,1628960,2022-23,0022200607
36,1628960,2022-23,0022200583
37,1628960,2022-23,0022200569
38,1628960,2022-23,0022200561
39,1628960,2022-23,0022200548
40,1628960,2022-23,0022200533
41,1628960,2022-23,0022200519
42,1628960,2022-23,0022200495
43,1628960,2022-23,0022200483
44,1628960,2022-23,0022200466
45,1628960,2022-23,0022200457
46,1628960,2022-23,0022200442
47,1628960,2022-23,0022200425
48,1628960,2022-23,0022200410
49,1628960,2022-23,0022200401
50,1628960,2022-23,0022200386
51,1628960,2022-23,0022200369
52,1628960,2022-23,0022200339
53,1628960,2022-23,0022200331
54,1628960,2022-23,0022200316
55,1628960,2022-23,0022200298
56,1628960,2022-23,0022200280
57,1628960,2022-23,0022200267
58,1628960,2022-23,0022200251
59,1628960,2022-23,0022200226
60,1628960,2022-23,0022200204
61,1628960,2022-23,0022200168
62,1628960,2022-23,0022200149
63,1628960,2022-23,0022200136
64,1628960,2022-23,0022200129
65,1628960,2022-23,0022200113
66,1628960,2022-23,0022200100
67,1628960,2022-23,0022200085
68,1628960,2022-23,0022200075
69,1628960,2022-23,0022200060
70,1628960,2022-23,0022200033
71,1628960,2022-23,0022200015
0,1631260,2022-23,0022201208
1,1631260,2022-23,0022201193
2,1631260,2022-23,0022201136
3,1631260,2022-23,0022201045
4,1631260,2022-23,0022201033
5,1631260,2022-23,0022200973
6,1631260,2022-23,0022200939
7,1631260,2022-23,0022200924
8,1631260,2022-23,0022200897
9,1631260,2022-23,0022200883
10,1631260,2022-23,0022200845
11,1631260,2022-23,0022200706
12,1631260,2022-23,0022200695
13,1631260,2022-23,0022200665
14,1631260,2022-23,0022200657
15,1631260,2022-23,0022200641
16,1631260,2022-23,0022200628
17,1631260,2022-23,0022200620
18,1631260,2022-23,0022200583
19,1631260,2022-23,0022200569
20,1631260,2022-23,0022200561
21,1631260,2022-23,0022200548
22,1631260,2022-23,0022200533
23,1631260,2022-23,0022200442
24,1631260,2022-23,0022200425
25,1631260,2022-23,0022200410
26,1631260,2022-23,0022200369
27,1631260,2022-23,0022200353
28,1631260,2022-23,0022200339
29,1631260,2022-23,0022200316
30,1631260,2022-23,0022200298
31,1631260,2022-23,0022200280
32,1631260,2022-23,0022200251
33,1631260,2022-23,0022200216
34,1631260,2022-23,0022200033
0,201950,2022-23,0022201193
1,201950,2022-23,0022201179
2,201950,2022-23,0022201174
3,201950,2022-23,0022201146
4,201950,2022-23,0022201136
5,201950,2022-23,0022201109
6,201950,2022-23,0022201102
7,201950,2022-23,0022201089
8,201950,2022-23,0022201068
9,201950,2022-23,0022201045
10,201950,2022-23,0022201033
11,201950,2022-23,0022201026
12,201950,2022-23,0022201012
13,201950,2022-23,0022200995
14,201950,2022-23,0022200973
15,201950,2022-23,0022200960
16,201950,2022-23,0022200939
17,201950,2022-23,0022200924
18,201950,2022-23,0022200910
19,201950,2022-23,0022200897
20,201950,2022-23,0022200883
21,201950,2022-23,0022200869
22,201950,2022-23,0022200845
23,201950,2022-23,0022200834
24,201950,2022-23,0022200815
25,201950,2022-23,0022200797
26,201950,2022-23,0022200784
27,201950,2022-23,0022200767
28,201950,2022-23,0022200755
29,201950,2022-23,0022200736
30,201950,2022-23,0022200723
31,201950,2022-23,0022200706
32,201950,2022-23,0022200695
33,201950,2022-23,0022200665
34,201950,2022-23,0022200657
35,201950,2022-23,0022200641
36,201950,2022-23,0022200628
37,201950,2022-23,0022200620
38,201950,2022-23,0022200607
39,201950,2022-23,0022200583
40,201950,2022-23,0022200561
41,201950,2022-23,0022200495
42,201950,2022-23,0022200483
43,201950,2022-23,0022200466
44,201950,2022-23,0022200457
45,201950,2022-23,0022200442
46,201950,2022-23,0022200401
47,201950,2022-23,0022200386
48,201950,2022-23,0022200369
49,201950,2022-23,0022200353
50,201950,2022-23,0022200331
51,201950,2022-23,0022200316
52,201950,2022-23,0022200298
53,201950,2022-23,0022200280
54,201950,2022-23,0022200267
55,201950,2022-23,0022200251
56,201950,2022-23,0022200226
57,201950,2022-23,0022200149
58,201950,2022-23,0022200136
59,201950,2022-23,0022200129
60,201950,2022-23,0022200113
61,201950,2022-23,0022200100
62,201950,2022-23,0022200085
63,201950,2022-23,0022200075
64,201950,2022-23,0022200060
65,201950,2022-23,0022200033
66,201950,2022-23,0022200015
0,203114,2022-23,0022201193
1,203114,2022-23,0022201174
2,203114,2022-23,0022201146
3,203114,2022-23,0022201122
4,203114,2022-23,0022201109
5,203114,2022-23,0022201089
6,203114,2022-23,0022201068
7,203114,2022-23,0022201045
8,203114,2022-23,0022201026
9,203114,2022-23,0022201012
10,203114,2022-23,0022200995
11,203114,2022-23,0022200978
12,203114,2022-23,0022200960
13,203114,2022-23,0022200924
14,203114,2022-23,0022200910
15,203114,2022-23,0022200897
16,203114,2022-23,0022200869
17,203114,2022-23,0022200834
18,203114,2022-23,0022200815
19,203114,2022-23,0022200797
20,203114,2022-23,0022200784
21,203114,2022-23,0022200767
22,203114,2022-23,0022200755
23,203114,2022-23,0022200736
24,203114,2022-23,0022200723
25,203114,2022-23,0022200706
26,203114,2022-23,0022200425
27,203114,2022-23,0022200410
28,203114,2022-23,0022200401
29,203114,2022-23,0022200386
30,203114,2022-23,0022200369
31,203114,2022-23,0022200353
32,203114,2022-23,0022200331
0,202083,2022-23,0022201221
1,202083,2022-23,0022201208
2,202083,2022-23,0022201193
3,202083,2022-23,0022201179
4,202083,2022-23,0022201174
5,202083,2022-23,0022201146
6,202083,2022-23,0022201136
7,202083,2022-23,0022201122
8,202083,2022-23,0022201109
9,202083,2022-23,0022201102
10,202083,2022-23,0022201089
11,202083,2022-23,0022201045
12,202083,2022-23,0022201033
13,202083,2022-23,0022200883
14,202083,2022-23,0022200869
15,202083,2022-23,0022200845
16,202083,2022-23,0022200834
17,202083,2022-23,0022200815
18,202083,2022-23,0022200797
19,202083,2022-23,0022200784
20,202083,2022-23,0022200767
21,202083,2022-23,0022200755
22,202083,2022-23,0022200736
23,202083,2022-23,0022200723
24,202083,2022-23,0022200706
25,202083,2022-23,0022200657
26,202083,2022-23,0022200583
27,202083,2022-23,0022200519
28,202083,2022-23,0022200495
29,202083,2022-23,0022200466
30,202083,2022-23,0022200457
31,202083,2022-23,0022200442
32,202083,2022-23,0022200425
33,202083,2022-23,0022200410
34,202083,2022-23,0022200331
35,202083,2022-23,0022200316
36,202083,2022-23,0022200298
37,202083,2022-23,0022200280
38,202083,2022-23,0022200267
39,202083,2022-23,0022200204
40,202083,2022-23,0022200180
41,202083,2022-23,0022200168
42,202083,2022-23,0022200149
43,202083,2022-23,0022200136
44,202083,2022-23,0022200129
45,202083,2022-23,0022200113
46,202083,2022-23,0022200100
47,202083,2022-23,0022200085
48,202083,2022-23,0022200075
49,202083,2022-23,0022200060
50,202083,2022-23,0022200033
51,202083,2022-23,0022200015
0,1626192,2022-23,0022201179
1,1626192,2022-23,0022201174
2,1626192,2022-23,0022201146
3,1626192,2022-23,0022201136
4,1626192,2022-23,0022201122
5,1626192,2022-23,0022201109
6,1626192,2022-23,0022201102
7,1626192,2022-23,0022201089
8,1626192,2022-23,0022201068
9,1626192,2022-23,0022201045
10,1626192,2022-23,0022201033
11,1626192,2022-23,0022201026
12,1626192,2022-23,0022201012
13,1626192,2022-23,0022200995
14,1626192,2022-23,0022200978
15,1626192,2022-23,0022200973
16,1626192,2022-23,0022200960
17,1626192,2022-23,0022200939
18,1626192,2022-23,0022200924
19,1626192,2022-23,0022200910
20,1626192,2022-23,0022200869
21,1626192,2022-23,0022200845
22,1626192,2022-23,0022200834
23,1626192,2022-23,0022200815
24,1626192,2022-23,0022200797
25,1626192,2022-23,0022200784
26,1626192,2022-23,0022200767
27,1626192,2022-23,0022200755
28,1626192,2022-23,0022200736
29,1626192,2022-23,0022200723
30,1626192,2022-23,0022200706
31,1626192,2022-23,0022200695
32,1626192,2022-23,0022200665
33,1626192,2022-23,0022200657
34,1626192,2022-23,0022200641
35,1626192,2022-23,0022200628
36,1626192,2022-23,0022200620
37,1626192,2022-23,0022200607
38,1626192,2022-23,0022200583
39,1626192,2022-23,0022200569
40,1626192,2022-23,0022200561
41,1626192,2022-23,0022200548
42,1626192,2022-23,0022200533
43,1626192,2022-23,0022200519
44,1626192,2022-23,0022200495
45,1626192,2022-23,0022200483
46,1626192,2022-23,0022200466
47,1626192,2022-23,0022200457
48,1626192,2022-23,0022200442
49,1626192,2022-23,0022200425
50,1626192,2022-23,0022200410
51,1626192,2022-23,0022200401
52,1626192,2022-23,0022200386
53,1626192,2022-23,0022200369
54,1626192,2022-23,0022200353
55,1626192,2022-23,0022200339
56,1626192,2022-23,0022200331
57,1626192,2022-23,0022200316
58,1626192,2022-23,0022200298
59,1626192,2022-23,0022200267
60,1626192,2022-23,0022200251
0,1629623,2022-23,0022201221
1,1629623,2022-23,0022201208
2,1629623,2022-23,0022201122
3,1629623,2022-23,0022201102
4,1629623,2022-23,0022201089
5,1629623,2022-23,0022201045
6,1629623,2022-23,0022200978
0,201609,2022-23,0022201221
1,201609,2022-23,0022201208
2,201609,2022-23,0022201179
3,201609,2022-23,0022201174
4,201609,2022-23,0022201146
5,201609,2022-23,0022201136
6,201609,2022-23,0022201122
7,201609,2022-23,0022200863
8,201609,2022-23,0022200852
9,201609,2022-23,0022200833
10,201609,2022-23,0022200819
11,201609,2022-23,0022200811
12,201609,2022-23,0022200796
13,201609,2022-23,0022200781
14,201609,2022-23,0022200766
15,201609,2022-23,0022200744
16,201609,2022-23,0022200678
17,201609,2022-23,0022200650
18,201609,2022-23,0022200636
19,201609,2022-23,0022200619
20,201609,2022-23,0022200606
21,201609,2022-23,0022200592
22,201609,2022-23,0022200581
23,201609,2022-23,0022200570
24,201609,2022-23,0022200552
25,201609,2022-23,0022200532
26,201609,2022-23,0022200519
27,201609,2022-23,0022200501
28,201609,2022-23,0022200485
29,201609,2022-23,0022200462
30,201609,2022-23,0022200449
31,201609,2022-23,0022200434
32,201609,2022-23,0022200418
33,201609,2022-23,0022200400
34,201609,2022-23,0022200391
35,201609,2022-23,0022200367
36,201609,2022-23,0022200350
37,201609,2022-23,0022200336
38,201609,2022-23,0022200321
39,201609,2022-23,0022200306
40,201609,2022-23,0022200281
41,201609,2022-23,0022200250
42,201609,2022-23,0022200227
43,201609,2022-23,0022200217
44,201609,2022-23,0022200196
45,201609,2022-23,0022200166
46,201609,2022-23,0022200151
47,201609,2022-23,0022200141
48,201609,2022-23,0022200124
49,201609,2022-23,0022200111
50,201609,2022-23,0022200103
51,201609,2022-23,0022200084
52,201609,2022-23,0022200077
53,201609,2022-23,0022200061
54,201609,2022-23,0022200047
55,201609,2022-23,0022200032
56,201609,2022-23,0022200019
57,201609,2022-23,0022200007
0,203507,2022-23,0022201179
1,203507,2022-23,0022201174
2,203507,2022-23,0022201146
3,203507,2022-23,0022201136
4,203507,2022-23,0022201109
5,203507,2022-23,0022201102
6,203507,2022-23,0022201089
7,203507,2022-23,0022201068
8,203507,2022-23,0022201045
9,203507,2022-23,0022201033
10,203507,2022-23,0022201026
11,203507,2022-23,0022200973
12,203507,2022-23,0022200960
13,203507,2022-23,0022200939
14,203507,2022-23,0022200924
15,203507,2022-23,0022200897
16,203507,2022-23,0022200883
17,203507,2022-23,0022200869
18,203507,2022-23,0022200845
19,203507,2022-23,0022200834
20,203507,2022-23,0022200815
21,203507,2022-23,0022200797
22,203507,2022-23,0022200784
23,203507,2022-23,0022200767
24,203507,2022-23,0022200755
25,203507,2022-23,0022200736
26,203507,2022-23,0022200723
27,203507,2022-23,0022200706
28,203507,2022-23,0022200620
29,203507,2022-23,0022200607
30,203507,2022-23,0022200583
31,203507,2022-23,0022200569
32,203507,2022-23,0022200561
33,203507,2022-23,0022200533
34,203507,2022-23,0022200519
35,203507,2022-23,0022200495
36,203507,2022-23,0022200483
37,203507,2022-23,0022200466
38,203507,2022-23,0022200457
39,203507,2022-23,0022200425
40,203507,2022-23,0022200410
41,203507,2022-23,0022200401
42,203507,2022-23,0022200386
43,203507,2022-23,0022200369
44,203507,2022-23,0022200353
45,203507,2022-23,0022200331
46,203507,2022-23,0022200316
47,203507,2022-23,0022200298
48,203507,2022-23,0022200280
49,203507,2022-23,0022200267
50,203507,2022-23,0022200251
51,203507,2022-23,0022200226
52,203507,2022-23,0022200216
53,203507,2022-23,0022200204
54,203507,2022-23,0022200149
55,203507,2022-23,0022200129
56,203507,2022-23,0022200113
57,203507,2022-23,0022200100
58,203507,2022-23,0022200085
59,203507,2022-23,0022200075
60,203507,2022-23,0022200060
61,203507,2022-23,0022200033
62,203507,2022-23,0022200015
0,203648,2022-23,0022201221
1,203648,2022-23,0022201208
2,203648,2022-23,0022201193
3,203648,2022-23,0022201179
4,203648,2022-23,0022201146
5,203648,2022-23,0022201136
6,203648,2022-23,0022201122
7,203648,2022-23,0022201109
8,203648,2022-23,0022201102
9,203648,2022-23,0022200939
10,203648,2022-23,0022200924
11,203648,2022-23,0022200897
12,203648,2022-23,0022200883
13,203648,2022-23,0022200845
14,203648,2022-23,0022200815
15,203648,2022-23,0022200755
16,203648,2022-23,0022200706
17,203648,2022-23,0022200641
18,203648,2022-23,0022200583
19,203648,2022-23,0022200569
20,203648,2022-23,0022200548
21,203648,2022-23,0022200483
22,203648,2022-23,0022200442
23,203648,2022-23,0022200425
24,203648,2022-23,0022200410
25,203648,2022-23,0022200369
26,203648,2022-23,0022200339
27,203648,2022-23,0022200298
28,203648,2022-23,0022200280
29,203648,2022-23,0022200216
30,203648,2022-23,0022200204
31,203648,2022-23,0022200180
32,203648,2022-23,0022200149
33,203648,2022-23,0022200136
34,203648,2022-23,0022200129
35,203648,2022-23,0022200113
36,203648,2022-23,0022200033
0,203109,2022-23,0022201221
1,203109,2022-23,0022201208
2,203109,2022-23,0022201193
3,203109,2022-23,0022201179
4,203109,2022-23,0022201174
5,203109,2022-23,0022201146
6,203109,2022-23,0022201122
7,203109,2022-23,0022201033
8,203109,2022-23,0022201026
9,203109,2022-23,0022201012
10,203109,2022-23,0022200995
11,203109,2022-23,0022200978
12,203109,2022-23,0022200973
13,203109,2022-23,0022200960
14,203109,2022-23,0022200939
15,203109,2022-23,0022200924
16,203109,2022-23,0022200910
17,203109,2022-23,0022200897
0,1630162,2022-23,0022201225
1,1630162,2022-23,0022201214
2,1630162,2022-23,0022201180
3,1630162,2022-23,0022201166
4,1630162,2022-23,0022201157
5,1630162,2022-23,0022201144
6,1630162,2022-23,0022201128
7,1630162,2022-23,0022201121
8,1630162,2022-23,0022201050
9,1630162,2022-23,0022201039
10,1630162,2022-23,0022201021
11,1630162,2022-23,0022201001
12,1630162,2022-23,0022200980
13,1630162,2022-23,0022200961
14,1630162,2022-23,0022200955
15,1630162,2022-23,0022200932
16,1630162,2022-23,0022200916
17,1630162,2022-23,0022200898
18,1630162,2022-23,0022200884
19,1630162,2022-23,0022200865
20,1630162,2022-23,0022200841
21,1630162,2022-23,0022200828
22,1630162,2022-23,0022200820
23,1630162,2022-23,0022200806
24,1630162,2022-23,0022200790
25,1630162,2022-23,0022200774
26,1630162,2022-23,0022200758
27,1630162,2022-23,0022200746
28,1630162,2022-23,0022200737
29,1630162,2022-23,0022200724
30,1630162,2022-23,0022200709
31,1630162,2022-23,0022200696
32,1630162,2022-23,0022200680
33,1630162,2022-23,0022200676
34,1630162,2022-23,0022200662
35,1630162,2022-23,0022200645
36,1630162,2022-23,0022200637
37,1630162,2022-23,0022200618
38,1630162,2022-23,0022200601
39,1630162,2022-23,0022200587
40,1630162,2022-23,0022200571
41,1630162,2022-23,0022200557
42,1630162,2022-23,0022200544
43,1630162,2022-23,0022200533
44,1630162,2022-23,0022200520
45,1630162,2022-23,0022200500
46,1630162,2022-23,0022200482
47,1630162,2022-23,0022200473
48,1630162,2022-23,0022200456
49,1630162,2022-23,0022200449
50,1630162,2022-23,0022200435
51,1630162,2022-23,0022200423
52,1630162,2022-23,0022200407
53,1630162,2022-23,0022200394
54,1630162,2022-23,0022200385
55,1630162,2022-23,0022200370
56,1630162,2022-23,0022200341
57,1630162,2022-23,0022200317
58,1630162,2022-23,0022200300
59,1630162,2022-23,0022200291
60,1630162,2022-23,0022200272
61,1630162,2022-23,0022200262
62,1630162,2022-23,0022200252
63,1630162,2022-23,0022200237
64,1630162,2022-23,0022200212
65,1630162,2022-23,0022200193
66,1630162,2022-23,0022200181
67,1630162,2022-23,0022200167
68,1630162,2022-23,0022200153
69,1630162,2022-23,0022200137
70,1630162,2022-23,0022200129
71,1630162,2022-23,0022200106
72,1630162,2022-23,0022200092
73,1630162,2022-23,0022200076
74,1630162,2022-23,0022200062
75,1630162,2022-23,0022200050
76,1630162,2022-23,0022200041
77,1630162,2022-23,0022200025
78,1630162,2022-23,0022200010
0,1630183,2022-23,0022201225
1,1630183,2022-23,0022201214
2,1630183,2022-23,0022201180
3,1630183,2022-23,0022201166
4,1630183,2022-23,0022201157
5,1630183,2022-23,0022201144
6,1630183,2022-23,0022201128
7,1630183,2022-23,0022201121
8,1630183,2022-23,0022201090
9,1630183,2022-23,0022201073
10,1630183,2022-23,0022201058
11,1630183,2022-23,0022201050
12,1630183,2022-23,0022201039
13,1630183,2022-23,0022201021
14,1630183,2022-23,0022201001
15,1630183,2022-23,0022200980
16,1630183,2022-23,0022200961
17,1630183,2022-23,0022200955
18,1630183,2022-23,0022200932
19,1630183,2022-23,0022200916
20,1630183,2022-23,0022200898
21,1630183,2022-23,0022200884
22,1630183,2022-23,0022200865
23,1630183,2022-23,0022200841
24,1630183,2022-23,0022200828
25,1630183,2022-23,0022200820
26,1630183,2022-23,0022200806
27,1630183,2022-23,0022200790
