Actual,Prediction,Team,Season,SUBSET
2.0,2.8432039089837895,Pelicans,2010,TRAIN
9.0,3.3257489468444734,Bulls,2010,TRAIN
9.0,3.385942847063217,Thunder,2010,TRAIN
2.0,3.667121729828471,Spurs,2010,TRAIN
0.0,3.743323077768392,Bucks,2010,TRAIN
6.0,4.598470152792533,Hawks,2010,TRAIN
0.0,4.826831621398307,Jazz,2010,TRAIN
1.0,5.258019135495975,Nuggets,2010,TRAIN
0.0,5.549545370682147,Cavaliers,2010,TRAIN
0.0,5.5800632455681205,Suns,2010,TRAIN
16.0,6.430350765873211,Mavericks,2010,TRAIN
2.0,6.988589455101313,Magic,2010,TRAIN
14.0,7.694934287757077,Heat,2010,TRAIN
4.0,8.054819484184126,Lakers,2010,TRAIN
5.0,8.312968282204992,Celtics,2010,TRAIN
0.0,-0.6443099781342272,Cavaliers,2011,TRAIN
0.0,0.20882532719619595,Timberwolves,2011,TRAIN
0.0,0.25881927213180633,Wizards,2011,TRAIN
0.0,0.49138532066489526,Raptors,2011,TRAIN
0.0,0.5452081667050708,Pistons,2011,TRAIN
0.0,0.6569582370274816,Nets,2011,TRAIN
0.0,1.1627799317771026,Kings,2011,TRAIN
0.0,1.2990486324481778,Hornets,2011,TRAIN
7.0,1.3987213450943439,76ers,2011,TRAIN
0.0,1.8748547545899497,Rockets,2011,TRAIN
0.0,1.875854530795892,Pelicans,2011,TRAIN
0.0,1.9996713390994887,Jazz,2011,TRAIN
6.0,2.0587788026750005,Pacers,2011,TRAIN
0.0,2.380865485976148,Bucks,2011,TRAIN
0.0,2.4524287028628375,Warriors,2011,TRAIN
3.0,2.5973644230343282,Grizzlies,2011,TRAIN
3.0,3.368513063012498,Nuggets,2011,TRAIN
0.0,3.370012412759685,Trail Blazers,2011,TRAIN
0.0,3.5734775893811284,Suns,2011,TRAIN
1.0,3.810105229244584,Knicks,2011,TRAIN
4.0,3.9321912901614624,Clippers,2011,TRAIN
1.0,4.773555073329479,Magic,2011,TRAIN
13.0,4.852805451604596,Thunder,2011,TRAIN
10.0,4.918441322797734,Spurs,2011,TRAIN
2.0,4.957573029933124,Bulls,2011,TRAIN
5.0,5.449017383472506,Lakers,2011,TRAIN
11.0,6.3096344116319925,Celtics,2011,TRAIN
2.0,6.671571269878429,Hawks,2011,TRAIN
0.0,7.36764694428795,Mavericks,2011,TRAIN
16.0,8.370786876828701,Heat,2011,TRAIN
0.0,-0.9162462866319072,Pelicans,2012,TRAIN
0.0,-0.8877339291061821,Trail Blazers,2012,TRAIN
0.0,-0.774190178868327,Hornets,2012,TRAIN
0.0,-0.27224471845171827,Cavaliers,2012,TRAIN
0.0,-0.10311399425320067,Timberwolves,2012,TRAIN
0.0,0.3112778425025957,Kings,2012,TRAIN
2.0,0.7854392999523307,Rockets,2012,TRAIN
0.0,1.1289504815131313,Wizards,2012,TRAIN
0.0,1.4300886702985562,Pistons,2012,TRAIN
6.0,1.6741929907619193,Warriors,2012,TRAIN
2.0,1.8308332297954122,Nuggets,2012,TRAIN
0.0,1.928392231677817,Raptors,2012,TRAIN
3.0,2.0958039205799395,Nets,2012,TRAIN
0.0,2.104930678244814,Bucks,2012,TRAIN
0.0,2.536363134544361,Jazz,2012,TRAIN
0.0,2.581383279272738,Suns,2012,TRAIN
8.0,2.885330276570619,Grizzlies,2012,TRAIN
11.0,3.131198851305276,Pacers,2012,TRAIN
0.0,3.4022340306008645,Magic,2012,TRAIN
0.0,3.7980221729061596,76ers,2012,TRAIN
0.0,4.247497863610738,Mavericks,2012,TRAIN
2.0,4.5521439603219935,Hawks,2012,TRAIN
5.0,5.173213838174602,Thunder,2012,TRAIN
6.0,5.185009453559222,Knicks,2012,TRAIN
2.0,5.6196832421158,Celtics,2012,TRAIN
5.0,5.660620670872006,Bulls,2012,TRAIN
0.0,6.036325842714537,Lakers,2012,TRAIN
2.0,6.163413947983488,Clippers,2012,TRAIN
15.0,6.258701451586594,Spurs,2012,TRAIN
16.0,7.612324069427591,Heat,2012,TRAIN
0.0,-0.9234274894816181,Pelicans,2013,TRAIN
0.0,-0.8508253508752928,76ers,2013,TRAIN
0.0,-0.0940342359320594,Jazz,2013,TRAIN
0.0,-0.05119177787877138,Suns,2013,TRAIN
0.0,0.07676628794773377,Timberwolves,2013,TRAIN
0.0,0.22030057387836033,Magic,2013,TRAIN
0.0,0.26800057113439646,Kings,2013,TRAIN
0.0,0.748860741325406,Cavaliers,2013,TRAIN
3.0,0.7968445446973593,Raptors,2013,TRAIN
5.0,0.9183022653470991,Trail Blazers,2013,TRAIN
0.0,1.0752496989497153,Bucks,2013,TRAIN
0.0,1.35860447206852,Pistons,2013,TRAIN
0.0,1.4639607441024955,Hornets,2013,TRAIN
2.0,2.049985739987684,Rockets,2013,TRAIN
6.0,2.5010663494656367,Wizards,2013,TRAIN
0.0,3.00418413850672,Lakers,2013,TRAIN
3.0,3.383459812188922,Hawks,2013,TRAIN
0.0,3.3854236322958178,Celtics,2013,TRAIN
0.0,3.6532691180038426,Nuggets,2013,TRAIN
3.0,4.049158347941766,Warriors,2013,TRAIN
1.0,4.16752960380167,Bulls,2013,TRAIN
3.0,4.40239005020634,Mavericks,2013,TRAIN
3.0,5.142501394633078,Grizzlies,2013,TRAIN
10.0,5.314138382454771,Pacers,2013,TRAIN
0.0,5.371317727637979,Knicks,2013,TRAIN
5.0,5.4928494970027,Nets,2013,TRAIN
10.0,5.554558257790498,Thunder,2013,TRAIN
16.0,6.0798777832762045,Spurs,2013,TRAIN
6.0,6.266876416475628,Clippers,2013,TRAIN
13.0,8.50387985752168,Heat,2013,TRAIN
